Identificador,Fecha,Estado,Tipo,Cuenta,Beneficiario,Categoría,Importe,Divisa,Número,Notas
47407,01/11/2024,R,Transfer,Fondo Naranja Ibex35,ING 4448 (Ahorros),Transferencias,2.00,EUR,#47407,
47408,01/11/2024,R,Transfer,ING Direct  Euro Stoxx 50,ING 4448 (Ahorros),Transferencias,2.00,EUR,#47408,
47409,01/11/2024,R,Transfer,Fondo Fidelity World ING,ING 4448 (Ahorros),Transferencias,3.00,EUR,#47409,
47410,01/11/2024,R,Transfer,ING DIRECT S&P 500,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47410,
47411,01/11/2024,R,Transfer,ING 6367 (Hipoteca),ING 4448 (Ahorros),Transferencias,166.33,EUR,#47411,
47412,01/11/2024,R,Transfer,Fondo Naranja NASDAQ 100,ING 4448 (Ahorros),Transferencias,3.00,EUR,#47412,
47547,15/11/2024,R,Transfer,BGF Circular Economy,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47547,
47548,15/11/2024,R,Transfer,BGF Sustainable Energy,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47548,
47549,15/11/2024,R,Transfer,Fidelity Global Technology Fund,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47549,
47550,15/11/2024,R,Transfer,Fondo Naranja Ibex35,ING 4448 (Ahorros),Transferencias,2.00,EUR,#47550,
47551,15/11/2024,R,Transfer,ING Direct  Euro Stoxx 50,ING 4448 (Ahorros),Transferencias,2.00,EUR,#47551,
47552,15/11/2024,R,Transfer,Fondo Fidelity World ING,ING 4448 (Ahorros),Transferencias,3.00,EUR,#47552,
47553,15/11/2024,R,Transfer,ING DIRECT S&P 500,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47553,
47554,15/11/2024,R,Transfer,Fondo Naranja NASDAQ 100,ING 4448 (Ahorros),Transferencias,3.00,EUR,#47554,
47555,15/11/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47556,30/10/2024,R,Deposit,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47557,22/10/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias,0.00,EUR,,
47558,28/10/2024,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
47559,27/10/2024,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
47560,26/10/2024,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
47561,24/10/2024,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
47562,22/10/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias,0.00,EUR,,
47563,22/10/2024,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
47564,20/10/2024,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
47565,17/10/2024,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
47569,01/11/2024,R,Deposit,ING 4448 (Ahorros),Ing Direct,Inversión:Ganancia Inversion Cuenta Ahorro,0.00,EUR,,
47570,15/11/2024,R,Withdrawal,ING 4448 (Ahorros),Desconocido,Regularización Cuenta,0.00,EUR,,
47572,03/11/2024,R,Deposit,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47627,17/11/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47628,18/11/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47629,18/11/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47691,01/12/2024,R,Transfer,Norton,ING 4448 (Ahorros),Transferencias,3.00,EUR,#47691,
47692,01/12/2024,R,Transfer,Cloud Microsoft,ING 4448 (Ahorros),Transferencias,6.00,EUR,#47692,
47693,01/12/2024,R,Transfer,Cumpleaños Richy,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47693,
47694,01/12/2024,R,Transfer,Cumpleaños Cris,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47694,
47695,01/12/2024,R,Transfer,Cumpleaños Amy,ING 4448 (Ahorros),Transferencias,35.00,EUR,#47695,
47696,01/12/2024,R,Transfer,Cumpleaños Ale,ING 4448 (Ahorros),Transferencias,35.00,EUR,#47696,
47697,01/12/2024,R,Transfer,IBI y Basura,ING 4448 (Ahorros),Transferencias,25.00,EUR,#47697,
47698,01/12/2024,R,Transfer,ITV Coches,ING 4448 (Ahorros),Transferencias,4.00,EUR,#47698,
47699,01/12/2024,R,Transfer,Matricula Colegio,ING 4448 (Ahorros),Transferencias,50.00,EUR,#47699,
47700,01/12/2024,R,Transfer,Medicos Con. Ext.,ING 4448 (Ahorros),Transferencias,42.00,EUR,#47700,
47701,01/12/2024,R,Transfer,Reparaciones Coche,ING 4448 (Ahorros),Transferencias,30.00,EUR,#47701,
47702,01/12/2024,R,Transfer,Reparaciones Casa,ING 4448 (Ahorros),Transferencias,30.00,EUR,#47702,
47703,01/12/2024,R,Transfer,Reyes,ING 4448 (Ahorros),Transferencias,170.00,EUR,#47703,
47704,01/12/2024,R,Transfer,Rodaje Kona,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47704,
47705,01/12/2024,R,Transfer,Rodaje Corsa,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47705,
47706,01/12/2024,R,Transfer,Seguro Corsa,ING 4448 (Ahorros),Transferencias,25.00,EUR,#47706,
47707,01/12/2024,R,Transfer,Seguro Hogar,ING 4448 (Ahorros),Transferencias,20.00,EUR,#47707,
47708,01/12/2024,R,Transfer,Seguro Kona,ING 4448 (Ahorros),Transferencias,35.00,EUR,#47708,
47709,01/12/2024,R,Transfer,Viajes,ING 4448 (Ahorros),Transferencias,170.00,EUR,#47709,
47710,01/12/2024,R,Transfer,Derramas,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47710,
47832,25/11/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47833,26/11/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47835,01/12/2024,R,Transfer,Pretamos Ahorros,ING 4448 (Ahorros),Transferencias,50.00,EUR,#47835,
47843,02/12/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47844,02/12/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47845,02/12/2024,R,Deposit,ING 4448 (Ahorros),Ing Direct,Inversión:Ganancia Inversion Cuenta Ahorro,0.00,EUR,,
47846,02/12/2024,R,Deposit,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47847,02/12/2024,R,Deposit,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47848,02/12/2024,R,Deposit,ING 4448 (Ahorros),Traspaso interno recibido,Transferencias:Cuentas,0.00,EUR,,
47850,02/12/2024,R,Withdrawal,ING 4448 (Ahorros),Desconocido,Regularización Cuenta,0.00,EUR,,
47856,01/01/2025,R,Transfer,Norton,ING 4448 (Ahorros),Transferencias,3.00,EUR,#47856,
47857,01/01/2025,R,Transfer,Cloud Microsoft,ING 4448 (Ahorros),Transferencias,6.00,EUR,#47857,
47858,01/01/2025,R,Transfer,Cumpleaños Richy,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47858,
47859,01/01/2025,R,Transfer,Cumpleaños Cris,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47859,
47860,01/01/2025,R,Transfer,Cumpleaños Amy,ING 4448 (Ahorros),Transferencias,35.00,EUR,#47860,
47861,01/01/2025,R,Transfer,Cumpleaños Ale,ING 4448 (Ahorros),Transferencias,40.00,EUR,#47861,
47862,01/01/2025,R,Transfer,IBI y Basura,ING 4448 (Ahorros),Transferencias,25.00,EUR,#47862,
47863,01/01/2025,R,Transfer,ITV Coches,ING 4448 (Ahorros),Transferencias,4.00,EUR,#47863,
47864,01/01/2025,R,Transfer,Matricula Colegio,ING 4448 (Ahorros),Transferencias,80.00,EUR,#47864,
47865,01/01/2025,R,Transfer,Medicos Con. Ext.,ING 4448 (Ahorros),Transferencias,42.00,EUR,#47865,
47866,01/01/2025,R,Transfer,Reparaciones Coche,ING 4448 (Ahorros),Transferencias,30.00,EUR,#47866,
47867,01/01/2025,R,Transfer,Reparaciones Casa,ING 4448 (Ahorros),Transferencias,30.00,EUR,#47867,
47868,01/01/2025,R,Transfer,Reyes,ING 4448 (Ahorros),Transferencias,180.00,EUR,#47868,
47869,01/01/2025,R,Transfer,Rodaje Kona,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47869,
47870,01/01/2025,R,Transfer,Rodaje Corsa,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47870,
47871,01/01/2025,R,Transfer,Seguro Corsa,ING 4448 (Ahorros),Transferencias,28.00,EUR,#47871,
47872,01/01/2025,R,Transfer,Seguro Hogar,ING 4448 (Ahorros),Transferencias,20.00,EUR,#47872,
47873,01/01/2025,R,Transfer,Seguro Kona,ING 4448 (Ahorros),Transferencias,38.00,EUR,#47873,
47874,01/01/2025,R,Transfer,Viajes,ING 4448 (Ahorros),Transferencias,170.00,EUR,#47874,
47875,01/01/2025,R,Transfer,Derramas,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47875,
47879,01/01/2025,R,Transfer,Pretamos Ahorros,ING 4448 (Ahorros),Transferencias,60.00,EUR,#47879,
47880,01/02/2025,R,Transfer,Norton,ING 4448 (Ahorros),Transferencias,3.00,EUR,#47880,
47881,01/02/2025,R,Transfer,Cloud Microsoft,ING 4448 (Ahorros),Transferencias,6.00,EUR,#47881,
47882,01/02/2025,R,Transfer,Cumpleaños Richy,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47882,
47883,01/02/2025,R,Transfer,Cumpleaños Cris,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47883,
47884,01/02/2025,R,Transfer,Cumpleaños Amy,ING 4448 (Ahorros),Transferencias,35.00,EUR,#47884,
47885,01/02/2025,R,Transfer,Cumpleaños Ale,ING 4448 (Ahorros),Transferencias,40.00,EUR,#47885,
47886,01/02/2025,R,Transfer,IBI y Basura,ING 4448 (Ahorros),Transferencias,25.00,EUR,#47886,
47887,01/02/2025,R,Transfer,ITV Coches,ING 4448 (Ahorros),Transferencias,4.00,EUR,#47887,
47888,01/02/2025,R,Transfer,Matricula Colegio,ING 4448 (Ahorros),Transferencias,80.00,EUR,#47888,
47889,01/02/2025,R,Transfer,Medicos Con. Ext.,ING 4448 (Ahorros),Transferencias,42.00,EUR,#47889,
47890,01/02/2025,R,Transfer,Reparaciones Coche,ING 4448 (Ahorros),Transferencias,30.00,EUR,#47890,
47891,01/02/2025,R,Transfer,Reparaciones Casa,ING 4448 (Ahorros),Transferencias,30.00,EUR,#47891,
47892,01/02/2025,R,Transfer,Reyes,ING 4448 (Ahorros),Transferencias,180.00,EUR,#47892,
47893,01/02/2025,R,Transfer,Rodaje Kona,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47893,
47894,01/02/2025,R,Transfer,Rodaje Corsa,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47894,
47895,01/02/2025,R,Transfer,Seguro Corsa,ING 4448 (Ahorros),Transferencias,28.00,EUR,#47895,
47896,01/02/2025,R,Transfer,Seguro Hogar,ING 4448 (Ahorros),Transferencias,20.00,EUR,#47896,
47897,01/02/2025,R,Transfer,Seguro Kona,ING 4448 (Ahorros),Transferencias,38.00,EUR,#47897,
47898,01/02/2025,R,Transfer,Viajes,ING 4448 (Ahorros),Transferencias,170.00,EUR,#47898,
47899,01/02/2025,R,Transfer,Derramas,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47899,
47903,01/02/2025,R,Transfer,Pretamos Ahorros,ING 4448 (Ahorros),Transferencias,60.00,EUR,#47903,
47904,01/03/2025,R,Transfer,Norton,ING 4448 (Ahorros),Transferencias,3.00,EUR,#47904,
47905,01/03/2025,R,Transfer,Cloud Microsoft,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47905,
47906,01/03/2025,R,Transfer,Cumpleaños Richy,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47906,
47907,01/03/2025,R,Transfer,Cumpleaños Cris,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47907,
47908,01/03/2025,R,Transfer,Cumpleaños Amy,ING 4448 (Ahorros),Transferencias,35.00,EUR,#47908,
47909,01/03/2025,R,Transfer,Cumpleaños Ale,ING 4448 (Ahorros),Transferencias,40.00,EUR,#47909,
47910,01/03/2025,R,Transfer,IBI y Basura,ING 4448 (Ahorros),Transferencias,25.00,EUR,#47910,
47911,01/03/2025,R,Transfer,ITV Coches,ING 4448 (Ahorros),Transferencias,4.00,EUR,#47911,
47912,01/03/2025,R,Transfer,Matricula Colegio,ING 4448 (Ahorros),Transferencias,80.00,EUR,#47912,
47913,01/03/2025,R,Transfer,Medicos Con. Ext.,ING 4448 (Ahorros),Transferencias,42.00,EUR,#47913,
47914,01/03/2025,R,Transfer,Reparaciones Coche,ING 4448 (Ahorros),Transferencias,30.00,EUR,#47914,
47915,01/03/2025,R,Transfer,Reparaciones Casa,ING 4448 (Ahorros),Transferencias,30.00,EUR,#47915,
47916,01/03/2025,R,Transfer,Reyes,ING 4448 (Ahorros),Transferencias,180.00,EUR,#47916,
47917,01/03/2025,R,Transfer,Rodaje Kona,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47917,
47918,01/03/2025,R,Transfer,Rodaje Corsa,ING 4448 (Ahorros),Transferencias,5.00,EUR,#47918,
47919,01/03/2025,R,Transfer,Seguro Corsa,ING 4448 (Ahorros),Transferencias,28.00,EUR,#47919,
47920,01/03/2025,R,Transfer,Seguro Hogar,ING 4448 (Ahorros),Transferencias,20.00,EUR,#47920,
47921,01/03/2025,R,Transfer,Seguro Kona,ING 4448 (Ahorros),Transferencias,38.00,EUR,#47921,
47922,01/03/2025,R,Transfer,Viajes,ING 4448 (Ahorros),Transferencias,170.00,EUR,#47922,
47923,01/03/2025,R,Transfer,Derramas,ING 4448 (Ahorros),Transferencias,10.00,EUR,#47923,
47926,01/03/2025,R,Transfer,Pretamos Ahorros,ING 4448 (Ahorros),Transferencias,60.00,EUR,#47926,
1740989673961229,02/03/2025,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989673988055,01/03/2025,R,Deposit,ING 4448 (Ahorros),Intereses a tu favor,Inversión:Ganancia Inversion Cuenta Ahorro,0.00,EUR,,
1740989673988060,06/02/2025,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989673988592,06/02/2025,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989673988671,06/02/2025,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989673988831,01/03/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno emitido periódico,Transferencias:Cuentas,0.00,EUR,,
1740989673988927,25/02/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso emitido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674008490,01/02/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno emitido periódico,Transferencias:Cuentas,0.00,EUR,,
1740989674011057,01/02/2025,R,Deposit,ING 4448 (Ahorros),Intereses a tu favor,Inversión:Ganancia Inversion Cuenta Ahorro,0.00,EUR,,
1740989674013550,27/01/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso emitido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674016692,25/01/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso emitido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674025298,24/01/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso emitido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674027474,23/01/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso emitido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674029712,22/01/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso emitido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674032608,22/01/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso emitido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674043531,19/01/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso emitido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674046717,06/01/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno emitido,Transferencias:Cuentas,0.00,EUR,,
1740989674056257,06/01/2025,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674058688,06/01/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno emitido,Transferencias:Cuentas,0.00,EUR,,
1740989674064154,01/01/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno emitido periódico,Transferencias:Cuentas,0.00,EUR,,
1740989674071490,01/01/2025,R,Deposit,ING 4448 (Ahorros),Intereses a tu favor,Inversión:Ganancia Inversion Cuenta Ahorro,0.00,EUR,,
1740989674074147,23/12/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso emitido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674075149,01/12/2024,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674075831,22/12/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso emitido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1740989674087216,01/12/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno emitido periódico,Transferencias:Cuentas,0.00,EUR,,
1740989674090664,01/12/2024,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno emitido,Transferencias:Cuentas,0.00,EUR,,
1740989674090982,01/12/2024,R,Deposit,ING 4448 (Ahorros),Intereses a tu favor,Inversión:Ganancia Inversion Cuenta Ahorro,0.00,EUR,,
1741127583415089,04/03/2025,R,Transfer,Cloud Microsoft,ING 4448 (Ahorros),Transferencias,13.23,EUR,#1741127583415089,
1741128626010692,04/03/2025,R,Deposit,ING 4448 (Ahorros),Desconocido,Transferencias:Cuentas,0.00,EUR,,
1742486608438395,04/03/2025,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
1742486641411082,15/03/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno emitido periódico,Transferencias:Cuentas,0.00,EUR,,
1742486663039515,18/03/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno emitido periódico,Transferencias:Cuentas,0.00,EUR,,
1742486780371899,20/03/2025,R,Withdrawal,ING 4448 (Ahorros),Traspaso interno emitido periódico,Transferencias:Cuentas,0.00,EUR,,
1742487248408134,20/03/2025,R,Transfer,Pretamos Ahorros,ING 4448 (Ahorros),Transferencias,248.75,EUR,#1742487248408134,
1742487405005698,20/03/2025,R,Deposit,ING 4448 (Ahorros),Traspaso recibido Cuenta Nómina,Transferencias:Cuentas,0.00,EUR,,
38924,01/11/2021,R,Transfer,ING 4448 (Ahorros),ITV Coches,Transferencias,80.00,EUR,#38924,
44822,27/11/2023,R,Transfer,ING 4448 (Ahorros),ITV Coches,Transferencias,96.00,EUR,#44822,
47420,11/11/2024,R,Transfer,ING 4448 (Ahorros),ITV Coches,Transferencias,44.00,EUR,#47420,
40481,22/10/2022,R,Withdrawal,Kona,Desconocido,Inmovilizado:Amortización de inmovilizado,0.00,EUR,,Amortizacion Inmovilizado
45210,22/10/2023,R,Withdrawal,Kona,Desconocido,Inmovilizado:Amortización de inmovilizado,0.00,EUR,,Amortizacion Inmovilizado
47852,22/10/2024,R,Withdrawal,Kona,Desconocido,Inmovilizado:Amortización de inmovilizado,0.00,EUR,,Amortizacion Inmovilizado
31065,26/01/2018,R,Transfer,Bancos Anteriores,Kymco,Transferencias,100.00,EUR,#31065,
45764,26/01/2018,R,Withdrawal,Kymco,Desconocido,Inmovilizado:Amortización de inmovilizado,0.00,EUR,,
38609,27/02/2021,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,100.00,EUR,#38609,
38750,14/06/2021,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,100.00,EUR,#38750,
38751,25/06/2021,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,237.48,EUR,#38751,
39306,03/05/2022,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,100.00,EUR,#39306,
39454,17/07/2022,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,390.00,EUR,#39454,
39547,15/09/2022,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,58.00,EUR,#39547,
41893,30/04/2023,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,100.00,EUR,#41893,
44038,12/09/2023,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,39.05,EUR,#44038,
44044,13/09/2023,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,62.70,EUR,#44044,
44064,23/09/2023,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,250.01,EUR,#44064,
44824,27/11/2023,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,100.00,EUR,#44824,
45360,01/05/2024,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,100.00,EUR,#45360,
46818,10/09/2024,R,Transfer,ING 4448 (Ahorros),Matricula Colegio,Transferencias,600.00,EUR,#46818,
38816,17/08/2021,R,Transfer,ING 4448 (Ahorros),Matricula Universidad,Transferencias,571.39,EUR,#38816,
38862,30/09/2021,R,Transfer,ING 4448 (Ahorros),Matricula Universidad,Transferencias,26.24,EUR,#38862,
38898,25/10/2021,R,Transfer,ING 4448 (Ahorros),Matricula Universidad,Transferencias,10.00,EUR,#38898,
38899,26/10/2021,R,Transfer,ING 4448 (Ahorros),Matricula Universidad,Transferencias,54.54,EUR,#38899,
38901,27/10/2021,R,Transfer,ING 4448 (Ahorros),Matricula Universidad,Transferencias,7.19,EUR,#38901,
39083,03/02/2022,R,Transfer,ING 4448 (Ahorros),Matricula Universidad,Transferencias,154.20,EUR,#39083,
39084,03/02/2022,R,Transfer,ING 4448 (Ahorros),Matricula Universidad,Transferencias,357.49,EUR,#39084,
39089,16/02/2022,R,Transfer,ING 4448 (Ahorros),Matricula Universidad,Transferencias,54.54,EUR,#39089,
39369,17/05/2022,R,Transfer,ING 4448 (Ahorros),Matricula Universidad,Transferencias,109.44,EUR,#39369,
21006,16/03/2024,R,Transfer,Viajes,Medicos Con. Ext.,Transferencias,200.00,EUR,#21006,
39408,10/06/2022,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,100.00,EUR,#39408,
39590,05/10/2022,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,100.00,EUR,#39590,
39598,22/10/2022,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,177.00,EUR,#39598,
39648,23/11/2022,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,110.00,EUR,#39648,
39689,14/12/2022,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,110.00,EUR,#39689,
39738,10/01/2023,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,70.00,EUR,#39738,
39782,06/02/2023,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,110.00,EUR,#39782,
39839,15/03/2023,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,50.00,EUR,#39839,
44040,12/09/2023,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,70.00,EUR,#44040,
44711,11/11/2023,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,53.00,EUR,#44711,
45528,21/05/2024,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,223.00,EUR,#45528,
46261,16/07/2024,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,42.00,EUR,#46261,
46435,12/08/2024,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,42.00,EUR,#46435,
46819,10/09/2024,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,42.00,EUR,#46819,
47222,05/10/2024,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,42.00,EUR,#47222,
47419,14/11/2024,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,42.00,EUR,#47419,
1741127382395379,04/03/2025,R,Transfer,ING 4448 (Ahorros),Medicos Con. Ext.,Transferencias,154.00,EUR,#1741127382395379,
20243,28/11/2023,R,Withdrawal,PayPal,AliExpress,Regalos,0.00,EUR,,
20244,28/11/2023,R,Withdrawal,PayPal,AliExpress,Regalos,0.00,EUR,,
20398,05/01/2024,R,Withdrawal,PayPal,Microsoft,Pago Servicios:Servicio de Almacenamiento,0.00,EUR,,Cloud Madre
20403,14/01/2024,R,Withdrawal,PayPal,CrunchyRoll,Pago Servicios:TV Pay per View,0.00,EUR,,
20545,05/02/2024,R,Withdrawal,PayPal,Microsoft,Pago Servicios:Servicio de Almacenamiento,0.00,EUR,,Cloud Madre
20594,05/02/2024,R,Transfer,ING 0723 Pagos,PayPal,Transferencias,14.81,EUR,#20594,
20742,11/02/2024,R,Withdrawal,PayPal,AliExpress,Regalos,0.00,EUR,,
20743,11/02/2024,R,Withdrawal,PayPal,AliExpress,Regalos,0.00,EUR,,
20744,11/02/2024,R,Withdrawal,PayPal,Temu,Regalos,0.00,EUR,,
20745,08/02/2024,R,Withdrawal,PayPal,AliExpress,Gastos Varios,0.00,EUR,,
20746,03/02/2024,R,Deposit,PayPal,AliExpress,Gastos Varios,0.00,EUR,,
20747,30/01/2024,R,Withdrawal,PayPal,AliExpress,Gastos Varios,0.00,EUR,,
